,date,ticker,weight
852,2018-02-28,51900,0.0
853,2018-02-28,51910,0.0
854,2018-02-28,52690,0.0643
855,2018-02-28,55550,0.0
856,2018-02-28,66570,0.0
857,2018-02-28,68270,0.0514
858,2018-02-28,71050,0.0243
859,2018-02-28,78930,0.0
860,2018-02-28,86280,0.0143
861,2018-02-28,86790,0.0
862,2018-02-28,96770,0.0
863,2018-02-28,97950,0.0
864,2018-02-28,105560,0.0
865,2018-02-28,111770,0.0314
866,2018-02-28,128940,0.0186
867,2018-02-28,138040,0.0
868,2018-02-28,138930,0.0357
869,2018-02-28,139480,0.0157
870,2018-02-28,161390,0.0
871,2018-03-30,270,0.0229
872,2018-03-30,660,0.0229
873,2018-03-30,720,0.007000000000000011
874,2018-03-30,810,0.0
875,2018-03-30,880,0.0171
876,2018-03-30,990,0.0643
877,2018-03-30,1450,0.0
878,2018-03-30,1570,0.0429
879,2018-03-30,4020,0.01
880,2018-03-30,4370,0.0
881,2018-03-30,5380,0.01
882,2018-03-30,5490,0.0
883,2018-03-30,5830,0.0
884,2018-03-30,5940,0.0
885,2018-03-30,6260,0.0
886,2018-03-30,6400,0.0229
887,2018-03-30,6800,0.0
888,2018-03-30,7070,0.0
889,2018-03-30,8770,0.03
890,2018-03-30,9150,0.0229
891,2018-03-30,9830,0.0171
892,2018-03-30,10120,0.0
893,2018-03-30,10130,0.0
894,2018-03-30,10620,0.09
895,2018-03-30,10950,0.0129
896,2018-03-30,11070,0.0
897,2018-03-30,11170,0.0157
898,2018-03-30,11780,0.03
899,2018-03-30,12330,0.0
900,2018-03-30,12450,0.0271
901,2018-03-30,15760,0.0229
902,2018-03-30,16360,0.0
903,2018-03-30,20150,0.0071
904,2018-03-30,21240,0.0129
905,2018-03-30,24110,0.0229
906,2018-03-30,29780,0.0129
907,2018-03-30,30200,0.0171
908,2018-03-30,32640,0.0
909,2018-03-30,32830,0.0
910,2018-03-30,33780,0.0129
911,2018-03-30,34020,0.05
912,2018-03-30,34220,0.0171
913,2018-03-30,34730,0.0
914,2018-03-30,35250,0.0129
915,2018-03-30,36460,0.01
916,2018-03-30,36570,0.0229
917,2018-03-30,39490,0.0457
918,2018-03-30,47050,0.0371
919,2018-03-30,51900,0.0
920,2018-03-30,51910,0.0
921,2018-03-30,52690,0.0729
922,2018-03-30,55550,0.0
923,2018-03-30,66570,0.0
924,2018-03-30,68270,0.07
925,2018-03-30,71050,0.0
926,2018-03-30,78930,0.0
927,2018-03-30,86280,0.0
928,2018-03-30,86790,0.01
929,2018-03-30,96770,0.0
930,2018-03-30,97950,0.0171
931,2018-03-30,105560,0.0
932,2018-03-30,111770,0.0271
933,2018-03-30,128940,0.0071
934,2018-03-30,138040,0.0
935,2018-03-30,138930,0.0257
936,2018-03-30,139480,0.0
937,2018-03-30,161390,0.0
938,2018-04-30,270,0.0357
939,2018-04-30,660,0.0
940,2018-04-30,720,0.0429
941,2018-04-30,810,0.0
942,2018-04-30,880,0.0143
943,2018-04-30,990,0.0771
944,2018-04-30,1450,0.02
945,2018-04-30,1570,0.0329
946,2018-04-30,4020,0.0286
947,2018-04-30,4370,0.004100000000000022
948,2018-04-30,5380,0.0
949,2018-04-30,5490,0.0
950,2018-04-30,5830,0.0
951,2018-04-30,5940,0.0071
952,2018-04-30,6260,0.0
953,2018-04-30,6400,0.0
954,2018-04-30,6800,0.0
955,2018-04-30,7070,0.0071
956,2018-04-30,8770,0.0071
957,2018-04-30,9150,0.0114
958,2018-04-30,9830,0.0
959,2018-04-30,10120,0.0
960,2018-04-30,10130,0.0043
961,2018-04-30,10620,0.0757
962,2018-04-30,10950,0.02
963,2018-04-30,11070,0.0
964,2018-04-30,11170,0.0
965,2018-04-30,11780,0.0129
966,2018-04-30,12330,0.0
967,2018-04-30,12450,0.0986
968,2018-04-30,15760,0.0629
969,2018-04-30,16360,0.03
970,2018-04-30,20150,0.0329
971,2018-04-30,21240,0.02
972,2018-04-30,24110,0.0
973,2018-04-30,29780,0.02
974,2018-04-30,30200,0.0214
975,2018-04-30,32640,0.0
976,2018-04-30,32830,0.0
977,2018-04-30,33780,0.02
978,2018-04-30,34020,0.0043
979,2018-04-30,34220,0.03
980,2018-04-30,34730,0.0
981,2018-04-30,35250,0.0
982,2018-04-30,36460,0.0214
983,2018-04-30,36570,0.0
984,2018-04-30,39490,0.0
985,2018-04-30,47050,0.0043
986,2018-04-30,51900,0.0
987,2018-04-30,51910,0.03
988,2018-04-30,52690,0.0457
989,2018-04-30,55550,0.0043
990,2018-04-30,66570,0.0
991,2018-04-30,68270,0.0129
992,2018-04-30,71050,0.0
993,2018-04-30,78930,0.0
994,2018-04-30,86280,0.0129
995,2018-04-30,86790,0.0
996,2018-04-30,96770,0.0
997,2018-04-30,97950,0.0
998,2018-04-30,105560,0.0
999,2018-04-30,111770,0.04
1000,2018-04-30,128940,0.0129
1001,2018-04-30,138040,0.02
1002,2018-04-30,138930,0.04
1003,2018-04-30,139480,0.0
1004,2018-04-30,161390,0.0143
1005,2018-05-31,270,0.0
1006,2018-05-31,660,0.0
1007,2018-05-31,720,0.0
1008,2018-05-31,810,0.0
1009,2018-05-31,880,0.0
1010,2018-05-31,990,0.14260000000000003
1011,2018-05-31,1450,0.0
1012,2018-05-31,1570,0.0
1013,2018-05-31,4020,0.0
1014,2018-05-31,4370,0.0
1015,2018-05-31,5380,0.0
1016,2018-05-31,5490,0.0
1017,2018-05-31,5830,0.0
1018,2018-05-31,5940,0.0
1019,2018-05-31,6260,0.0
1020,2018-05-31,6400,0.0
1021,2018-05-31,6800,0.0
1022,2018-05-31,7070,0.0
1023,2018-05-31,8770,0.1429
1024,2018-05-31,9150,0.1429
1025,2018-05-31,9830,0.0
1026,2018-05-31,10120,0.0
1027,2018-05-31,10130,0.0
1028,2018-05-31,10620,0.0
1029,2018-05-31,10950,0.0
1030,2018-05-31,11070,0.1429
1031,2018-05-31,11170,0.0
1032,2018-05-31,11780,0.1429
1033,2018-05-31,12330,0.0
1034,2018-05-31,12450,0.0
1035,2018-05-31,15760,0.0
1036,2018-05-31,16360,0.0
1037,2018-05-31,20150,0.0
1038,2018-05-31,21240,0.0
1039,2018-05-31,24110,0.0
1040,2018-05-31,29780,0.0
1041,2018-05-31,30200,0.0
1042,2018-05-31,32640,0.0
1043,2018-05-31,32830,0.0
1044,2018-05-31,33780,0.0
1045,2018-05-31,34020,0.1429
1046,2018-05-31,34220,0.0
1047,2018-05-31,34730,0.0
1048,2018-05-31,35250,0.0
1049,2018-05-31,36460,0.1429
1050,2018-05-31,36570,0.0
1051,2018-05-31,39490,0.0
1052,2018-05-31,47050,0.0
1053,2018-05-31,51900,0.0
1054,2018-05-31,51910,0.0
1055,2018-05-31,52690,0.0
1056,2018-05-31,55550,0.0
1057,2018-05-31,66570,0.0
1058,2018-05-31,68270,0.0
1059,2018-05-31,71050,0.0
1060,2018-05-31,78930,0.0
1061,2018-05-31,86280,0.0
1062,2018-05-31,86790,0.0
1063,2018-05-31,96770,0.0
1064,2018-05-31,97950,0.0
1065,2018-05-31,105560,0.0
1066,2018-05-31,111770,0.0
1067,2018-05-31,128940,0.0
1068,2018-05-31,138040,0.0
1069,2018-05-31,138930,0.0
1070,2018-05-31,139480,0.0
1071,2018-05-31,161390,0.0
1072,2018-06-29,270,0.004000000000000033
1073,2018-06-29,660,0.0143
1074,2018-06-29,720,0.0957
1075,2018-06-29,810,0.0129
1076,2018-06-29,880,0.0071
1077,2018-06-29,990,0.06
1078,2018-06-29,1450,0.0129
1079,2018-06-29,1570,0.03
1080,2018-06-29,4020,0.0857
1081,2018-06-29,4370,0.0
1082,2018-06-29,5380,0.0043
1083,2018-06-29,5490,0.0
1084,2018-06-29,5830,0.0129
1085,2018-06-29,5940,0.0
1086,2018-06-29,6260,0.0
1087,2018-06-29,6400,0.0
1088,2018-06-29,6800,0.0
1089,2018-06-29,7070,0.0
1090,2018-06-29,8770,0.0443
1091,2018-06-29,9150,0.0443
1092,2018-06-29,9830,0.0071
1093,2018-06-29,10120,0.0586
1094,2018-06-29,10130,0.0
1095,2018-06-29,10620,0.0371
1096,2018-06-29,10950,0.0129
1097,2018-06-29,11070,0.03
1098,2018-06-29,11170,0.0
1099,2018-06-29,11780,0.0
1100,2018-06-29,12330,0.0
1101,2018-06-29,12450,0.0743
1102,2018-06-29,15760,0.0043
1103,2018-06-29,16360,0.0
1104,2018-06-29,20150,0.0
1105,2018-06-29,21240,0.0
1106,2018-06-29,24110,0.0
1107,2018-06-29,29780,0.0129
1108,2018-06-29,30200,0.0
1109,2018-06-29,32640,0.0
1110,2018-06-29,32830,0.0
1111,2018-06-29,33780,0.0
1112,2018-06-29,34020,0.03
1113,2018-06-29,34220,0.0114
1114,2018-06-29,34730,0.0
1115,2018-06-29,35250,0.0
1116,2018-06-29,36460,0.0443
1117,2018-06-29,36570,0.0
1118,2018-06-29,39490,0.0
1119,2018-06-29,47050,0.0443
1120,2018-06-29,51900,0.0
1121,2018-06-29,51910,0.0
1122,2018-06-29,52690,0.0886
1123,2018-06-29,55550,0.0
1124,2018-06-29,66570,0.0
1125,2018-06-29,68270,0.0443
1126,2018-06-29,71050,0.0
1127,2018-06-29,78930,0.0
1128,2018-06-29,86280,0.0
1129,2018-06-29,86790,0.0043
1130,2018-06-29,96770,0.0129
1131,2018-06-29,97950,0.0
1132,2018-06-29,105560,0.0
1133,2018-06-29,111770,0.03
1134,2018-06-29,128940,0.0071
1135,2018-06-29,138040,0.0129
1136,2018-06-29,138930,0.0043
1137,2018-06-29,139480,0.0
1138,2018-06-29,161390,0.0
1139,2018-07-31,270,0.0
1140,2018-07-31,660,0.0
1141,2018-07-31,720,0.0786
1142,2018-07-31,810,0.0043
1143,2018-07-31,880,0.0
1144,2018-07-31,990,0.0886
1145,2018-07-31,1450,0.0071
1146,2018-07-31,1570,0.0314
1147,2018-07-31,4020,0.0471
1148,2018-07-31,4370,0.0
1149,2018-07-31,5380,0.0
1150,2018-07-31,5490,0.0
1151,2018-07-31,5830,0.0029
1152,2018-07-31,5940,0.0
1153,2018-07-31,6260,0.0
1154,2018-07-31,6400,0.0029
1155,2018-07-31,6800,0.0
1156,2018-07-31,7070,0.0314
1157,2018-07-31,8770,0.0314
1158,2018-07-31,9150,0.0571
1159,2018-07-31,9830,0.0
1160,2018-07-31,10120,0.0471
1161,2018-07-31,10130,0.0029
1162,2018-07-31,10620,0.0571
1163,2018-07-31,10950,0.0043
1164,2018-07-31,11070,0.0257
1165,2018-07-31,11170,0.0
1166,2018-07-31,11780,0.0
1167,2018-07-31,12330,0.0
1168,2018-07-31,12450,0.0786
1169,2018-07-31,15760,0.0
1170,2018-07-31,16360,0.0
1171,2018-07-31,20150,0.05
1172,2018-07-31,21240,0.0
1173,2018-07-31,24110,0.0
1174,2018-07-31,29780,0.0043
1175,2018-07-31,30200,0.0
1176,2018-07-31,32640,0.0
1177,2018-07-31,32830,0.0
1178,2018-07-31,33780,0.0
1179,2018-07-31,34020,0.0314
1180,2018-07-31,34220,0.0
1181,2018-07-31,34730,0.0
1182,2018-07-31,35250,0.0043
1183,2018-07-31,36460,0.0571
1184,2018-07-31,36570,0.0257
1185,2018-07-31,39490,0.0
1186,2018-07-31,47050,0.0471
1187,2018-07-31,51900,0.0
1188,2018-07-31,51910,0.0029
1189,2018-07-31,52690,0.0786
1190,2018-07-31,55550,0.0
1191,2018-07-31,66570,0.0
1192,2018-07-31,68270,0.0
1193,2018-07-31,71050,0.0257
1194,2018-07-31,78930,0.0
1195,2018-07-31,86280,0.0029
1196,2018-07-31,86790,0.0
1197,2018-07-31,96770,0.0043
1198,2018-07-31,97950,0.0
1199,2018-07-31,105560,0.0
1200,2018-07-31,111770,0.0629
1201,2018-07-31,128940,0.0
1202,2018-07-31,138040,0.0043
1203,2018-07-31,138930,0.0
1204,2018-07-31,139480,0.0
1205,2018-07-31,161390,0.0
1206,2018-08-31,270,0.0
1207,2018-08-31,660,0.0
1208,2018-08-31,720,0.0586
1209,2018-08-31,810,0.0071
1210,2018-08-31,880,0.0
1211,2018-08-31,990,0.1029
1212,2018-08-31,1450,0.0071
1213,2018-08-31,1570,0.0257
1214,2018-08-31,4020,0.0
1215,2018-08-31,4370,0.0257
1216,2018-08-31,5380,0.0
1217,2018-08-31,5490,0.0
1218,2018-08-31,5830,0.0
1219,2018-08-31,5940,0.0
1220,2018-08-31,6260,0.0
1221,2018-08-31,6400,0.0186
1222,2018-08-31,6800,0.0
1223,2018-08-31,7070,0.0914
1224,2018-08-31,8770,0.0586
1225,2018-08-31,9150,0.0771
1226,2018-08-31,9830,0.0
1227,2018-08-31,10120,0.0
1228,2018-08-31,10130,0.0
1229,2018-08-31,10620,0.0257
1230,2018-08-31,10950,0.04
1231,2018-08-31,11070,0.0514
1232,2018-08-31,11170,0.0
1233,2018-08-31,11780,0.0329
1234,2018-08-31,12330,0.0
1235,2018-08-31,12450,0.0257
1236,2018-08-31,15760,0.0
1237,2018-08-31,16360,0.0
1238,2018-08-31,20150,0.11
1239,2018-08-31,21240,0.0
1240,2018-08-31,24110,0.0
1241,2018-08-31,29780,0.0071
1242,2018-08-31,30200,0.0
1243,2018-08-31,32640,0.0514
1244,2018-08-31,32830,0.0
1245,2018-08-31,33780,0.0257
1246,2018-08-31,34020,0.0257
1247,2018-08-31,34220,0.0
1248,2018-08-31,34730,0.0
1249,2018-08-31,35250,0.0
1250,2018-08-31,36460,0.0
1251,2018-08-31,36570,0.0
1252,2018-08-31,39490,0.0
1253,2018-08-31,47050,0.0
1254,2018-08-31,51900,0.0
1255,2018-08-31,51910,0.0
1256,2018-08-31,52690,0.0843
1257,2018-08-31,55550,0.0
1258,2018-08-31,66570,0.0
1259,2018-08-31,68270,0.0
1260,2018-08-31,71050,0.0
1261,2018-08-31,78930,0.0
1262,2018-08-31,86280,0.0
1263,2018-08-31,86790,0.0
1264,2018-08-31,96770,0.0071
1265,2018-08-31,97950,0.0
1266,2018-08-31,105560,0.0
1267,2018-08-31,111770,0.0
1268,2018-08-31,128940,0.0329
1269,2018-08-31,138040,0.0071
1270,2018-08-31,138930,0.0
1271,2018-08-31,139480,0.0
1272,2018-08-31,161390,0.0
1273,2018-09-28,270,0.0186
1274,2018-09-28,660,0.0
1275,2018-09-28,720,0.0271
1276,2018-09-28,810,0.0
1277,2018-09-28,880,0.0157
1278,2018-09-28,990,0.0329
1279,2018-09-28,1450,0.0
1280,2018-09-28,1570,0.01
1281,2018-09-28,4020,0.0186
1282,2018-09-28,4370,0.01
1283,2018-09-28,5380,0.0186
1284,2018-09-28,5490,0.01
1285,2018-09-28,5830,0.03
1286,2018-09-28,5940,0.0
1287,2018-09-28,6260,0.0
1288,2018-09-28,6400,0.0143
1289,2018-09-28,6800,0.0
1290,2018-09-28,7070,0.0271
1291,2018-09-28,8770,0.008300000000000033
1292,2018-09-28,9150,0.0329
1293,2018-09-28,9830,0.0257
1294,2018-09-28,10120,0.0
1295,2018-09-28,10130,0.03
1296,2018-09-28,10620,0.04
1297,2018-09-28,10950,0.05
1298,2018-09-28,11070,0.01
1299,2018-09-28,11170,0.0429
1300,2018-09-28,11780,0.0186
1301,2018-09-28,12330,0.0
1302,2018-09-28,12450,0.0486
1303,2018-09-28,15760,0.0343
1304,2018-09-28,16360,0.0
1305,2018-09-28,20150,0.0529
1306,2018-09-28,21240,0.0357
1307,2018-09-28,24110,0.0
1308,2018-09-28,29780,0.0171
1309,2018-09-28,30200,0.03
1310,2018-09-28,32640,0.0329
1311,2018-09-28,32830,0.0
1312,2018-09-28,33780,0.0171
1313,2018-09-28,34020,0.01
1314,2018-09-28,34220,0.0443
1315,2018-09-28,34730,0.0
1316,2018-09-28,35250,0.0
1317,2018-09-28,36460,0.0
1318,2018-09-28,36570,0.0143
1319,2018-09-28,39490,0.0
1320,2018-09-28,47050,0.03
1321,2018-09-28,51900,0.0
1322,2018-09-28,51910,0.0
1323,2018-09-28,52690,0.01
1324,2018-09-28,55550,0.0
1325,2018-09-28,66570,0.01
1326,2018-09-28,68270,0.0186
1327,2018-09-28,71050,0.0
1328,2018-09-28,78930,0.0157
1329,2018-09-28,86280,0.0
1330,2018-09-28,86790,0.0186
1331,2018-09-28,96770,0.0171
1332,2018-09-28,97950,0.0
1333,2018-09-28,105560,0.0
1334,2018-09-28,111770,0.0
1335,2018-09-28,128940,0.0
1336,2018-09-28,138040,0.0329
1337,2018-09-28,138930,0.0186
1338,2018-09-28,139480,0.0
1339,2018-09-28,161390,0.0
1340,2018-10-31,270,0.0157
1341,2018-10-31,660,0.0
1342,2018-10-31,720,0.0386
1343,2018-10-31,810,0.0
1344,2018-10-31,880,0.0114
1345,2018-10-31,990,0.0843
1346,2018-10-31,1450,0.03
1347,2018-10-31,1570,0.03
1348,2018-10-31,4020,0.0343
1349,2018-10-31,4370,0.03
1350,2018-10-31,5380,0.0157
1351,2018-10-31,5490,0.0
1352,2018-10-31,5830,0.0143
1353,2018-10-31,5940,0.0
1354,2018-10-31,6260,0.0243
1355,2018-10-31,6400,0.0
1356,2018-10-31,6800,0.0
1357,2018-10-31,7070,0.0057
1358,2018-10-31,8770,0.0371
1359,2018-10-31,9150,0.0343
1360,2018-10-31,9830,0.0114
1361,2018-10-31,10120,0.0186
1362,2018-10-31,10130,0.0
1363,2018-10-31,10620,0.0457
1364,2018-10-31,10950,0.0271
1365,2018-10-31,11070,0.0
1366,2018-10-31,11170,0.0243
1367,2018-10-31,11780,0.0243
1368,2018-10-31,12330,0.0
1369,2018-10-31,12450,0.04
1370,2018-10-31,15760,0.0271
1371,2018-10-31,16360,0.0
1372,2018-10-31,20150,0.0329
1373,2018-10-31,21240,0.0314
1374,2018-10-31,24110,0.0
1375,2018-10-31,29780,0.0129
1376,2018-10-31,30200,0.0157
1377,2018-10-31,32640,0.0143
1378,2018-10-31,32830,0.0
1379,2018-10-31,33780,0.0
1380,2018-10-31,34020,0.03
1381,2018-10-31,34220,0.0271
1382,2018-10-31,34730,0.0
1383,2018-10-31,35250,0.0
1384,2018-10-31,36460,0.0
1385,2018-10-31,36570,0.0143
1386,2018-10-31,39490,0.0186
1387,2018-10-31,47050,0.0
1388,2018-10-31,51900,0.0
1389,2018-10-31,51910,0.0
1390,2018-10-31,52690,0.03
1391,2018-10-31,55550,0.0
1392,2018-10-31,66570,0.0
1393,2018-10-31,68270,0.0157
1394,2018-10-31,71050,0.0
1395,2018-10-31,78930,0.0
1396,2018-10-31,86280,0.0
1397,2018-10-31,86790,0.0286
1398,2018-10-31,96770,0.0
1399,2018-10-31,97950,0.0157
1400,2018-10-31,105560,0.0129
1401,2018-10-31,111770,0.0057
1402,2018-10-31,128940,0.0
1403,2018-10-31,138040,0.0543
1404,2018-10-31,138930,0.0157
1405,2018-10-31,139480,0.0
1406,2018-10-31,161390,0.0
1407,2018-11-30,270,0.0171
1408,2018-11-30,660,0.0
1409,2018-11-30,720,0.01
1410,2018-11-30,810,0.0
1411,2018-11-30,880,0.0171
1412,2018-11-30,990,0.0286
1413,2018-11-30,1450,0.0114
1414,2018-11-30,1570,0.0229
1415,2018-11-30,4020,0.0171
1416,2018-11-30,4370,0.0386
1417,2018-11-30,5380,0.0171
1418,2018-11-30,5490,0.0129
1419,2018-11-30,5830,0.0
1420,2018-11-30,5940,0.0
1421,2018-11-30,6260,0.0
1422,2018-11-30,6400,0.0129
1423,2018-11-30,6800,0.0
1424,2018-11-30,7070,0.0257
1425,2018-11-30,8770,0.05
1426,2018-11-30,9150,0.0371
1427,2018-11-30,9830,0.0443
1428,2018-11-30,10120,0.0243
1429,2018-11-30,10130,0.0
1430,2018-11-30,10620,0.0257
1431,2018-11-30,10950,0.0214
1432,2018-11-30,11070,0.0129
1433,2018-11-30,11170,0.0171
1434,2018-11-30,11780,0.0
1435,2018-11-30,12330,0.0
1436,2018-11-30,12450,0.0357
1437,2018-11-30,15760,0.0343
1438,2018-11-30,16360,0.0271
1439,2018-11-30,20150,0.0229
1440,2018-11-30,21240,0.0314
1441,2018-11-30,24110,0.0
1442,2018-11-30,29780,0.0214
1443,2018-11-30,30200,0.0
1444,2018-11-30,32640,0.0271
1445,2018-11-30,32830,0.0
1446,2018-11-30,33780,0.0
1447,2018-11-30,34020,0.0114
1448,2018-11-30,34220,0.0343
1449,2018-11-30,34730,0.0
1450,2018-11-30,35250,0.0114
1451,2018-11-30,36460,0.0
1452,2018-11-30,36570,0.0257
1453,2018-11-30,39490,0.0143
1454,2018-11-30,47050,0.0
1455,2018-11-30,51900,0.0
1456,2018-11-30,51910,0.0
1457,2018-11-30,52690,0.0114
1458,2018-11-30,55550,0.0
1459,2018-11-30,66570,0.0271
1460,2018-11-30,68270,0.01
1461,2018-11-30,71050,0.0
1462,2018-11-30,78930,0.0
1463,2018-11-30,86280,0.0271
1464,2018-11-30,86790,0.0386
1465,2018-11-30,96770,0.0214
1466,2018-11-30,97950,0.0
1467,2018-11-30,105560,0.0214
1468,2018-11-30,111770,0.0257
1469,2018-11-30,128940,0.0
1470,2018-11-30,138040,0.0386
1471,2018-11-30,138930,0.0171
1472,2018-11-30,139480,0.0
1473,2018-11-30,161390,0.0
1474,2018-12-28,270,0.007000000000000011
1475,2018-12-28,660,0.0
1476,2018-12-28,720,0.0243
1477,2018-12-28,810,0.0
1478,2018-12-28,880,0.0271
1479,2018-12-28,990,0.0671
1480,2018-12-28,1450,0.0129
1481,2018-12-28,1570,0.0429
1482,2018-12-28,4020,0.0157
1483,2018-12-28,4370,0.0443
1484,2018-12-28,5380,0.0157
1485,2018-12-28,5490,0.0157
1486,2018-12-28,5830,0.0071
1487,2018-12-28,5940,0.0
1488,2018-12-28,6260,0.05
1489,2018-12-28,6400,0.0
1490,2018-12-28,6800,0.0
1491,2018-12-28,7070,0.0
1492,2018-12-28,8770,0.0371
1493,2018-12-28,9150,0.0371
1494,2018-12-28,9830,0.0271
1495,2018-12-28,10120,0.03
1496,2018-12-28,10130,0.0
1497,2018-12-28,10620,0.02
1498,2018-12-28,10950,0.0129
1499,2018-12-28,11070,0.02
1500,2018-12-28,11170,0.0129
1501,2018-12-28,11780,0.0
1502,2018-12-28,12330,0.0
1503,2018-12-28,12450,0.0129
1504,2018-12-28,15760,0.0157
1505,2018-12-28,16360,0.0143
1506,2018-12-28,20150,0.0314
1507,2018-12-28,21240,0.0443
1508,2018-12-28,24110,0.0
1509,2018-12-28,29780,0.0129
1510,2018-12-28,30200,0.0143
1511,2018-12-28,32640,0.0129
1512,2018-12-28,32830,0.0
1513,2018-12-28,33780,0.0
1514,2018-12-28,34020,0.05
1515,2018-12-28,34220,0.0286
1516,2018-12-28,34730,0.0
1517,2018-12-28,35250,0.0
1518,2018-12-28,36460,0.0
1519,2018-12-28,36570,0.0129
1520,2018-12-28,39490,0.02
1521,2018-12-28,47050,0.0
1522,2018-12-28,51900,0.0
1523,2018-12-28,51910,0.0
1524,2018-12-28,52690,0.03
1525,2018-12-28,55550,0.0
1526,2018-12-28,66570,0.02
1527,2018-12-28,68270,0.0171
1528,2018-12-28,71050,0.0071
1529,2018-12-28,78930,0.0129
1530,2018-12-28,86280,0.0
1531,2018-12-28,86790,0.0286
1532,2018-12-28,96770,0.0129
1533,2018-12-28,97950,0.0
1534,2018-12-28,105560,0.0129
1535,2018-12-28,111770,0.02
1536,2018-12-28,128940,0.0
1537,2018-12-28,138040,0.0257
1538,2018-12-28,138930,0.0157
1539,2018-12-28,139480,0.0
1540,2018-12-28,161390,0.0
1541,2019-01-31,270,0.0
1542,2019-01-31,660,0.03
1543,2019-01-31,720,0.03
1544,2019-01-31,810,0.0
1545,2019-01-31,880,0.0
1546,2019-01-31,990,0.0729
1547,2019-01-31,1450,0.0257
1548,2019-01-31,1570,0.0271
1549,2019-01-31,4020,0.0029
1550,2019-01-31,4370,0.0114
1551,2019-01-31,5380,0.0029
1552,2019-01-31,5490,0.0029
1553,2019-01-31,5830,0.0
1554,2019-01-31,5940,0.0
1555,2019-01-31,6260,0.0
1556,2019-01-31,6400,0.03
1557,2019-01-31,6800,0.0
1558,2019-01-31,7070,0.0043
1559,2019-01-31,8770,0.05
1560,2019-01-31,9150,0.0457
1561,2019-01-31,9830,0.0114
1562,2019-01-31,10120,0.0271
1563,2019-01-31,10130,0.0
1564,2019-01-31,10620,0.0414
1565,2019-01-31,10950,0.0214
1566,2019-01-31,11070,0.0
1567,2019-01-31,11170,0.0
1568,2019-01-31,11780,0.0
1569,2019-01-31,12330,0.0
1570,2019-01-31,12450,0.0686
1571,2019-01-31,15760,0.0443
1572,2019-01-31,16360,0.0
1573,2019-01-31,20150,0.0457
1574,2019-01-31,21240,0.0
1575,2019-01-31,24110,0.0
1576,2019-01-31,29780,0.0214
1577,2019-01-31,30200,0.0043
1578,2019-01-31,32640,0.0157
1579,2019-01-31,32830,0.0
1580,2019-01-31,33780,0.0214
1581,2019-01-31,34020,0.0271
1582,2019-01-31,34220,0.0329
1583,2019-01-31,34730,0.0
1584,2019-01-31,35250,0.0114
1585,2019-01-31,36460,0.0
1586,2019-01-31,36570,0.0
1587,2019-01-31,39490,0.0457
1588,2019-01-31,47050,0.0
1589,2019-01-31,51900,0.0
1590,2019-01-31,51910,0.0
1591,2019-01-31,52690,0.0729
1592,2019-01-31,55550,0.0
1593,2019-01-31,66570,0.0
1594,2019-01-31,68270,0.0457
1595,2019-01-31,71050,0.0
1596,2019-01-31,78930,0.0
1597,2019-01-31,86280,0.0
1598,2019-01-31,86790,0.0029
1599,2019-01-31,96770,0.0214
1600,2019-01-31,97950,0.0
1601,2019-01-31,105560,0.0214
1602,2019-01-31,111770,0.0314
1603,2019-01-31,128940,0.0043
1604,2019-01-31,138040,0.0214
1605,2019-01-31,138930,0.0029
1606,2019-01-31,139480,0.0
1607,2019-01-31,161390,0.0
1608,2019-02-28,270,0.0068000000000000334
1609,2019-02-28,660,0.0543
1610,2019-02-28,720,0.0071
1611,2019-02-28,810,0.0
1612,2019-02-28,880,0.0
1613,2019-02-28,990,0.0729
1614,2019-02-28,1450,0.0243
1615,2019-02-28,1570,0.0186
1616,2019-02-28,4020,0.0
1617,2019-02-28,4370,0.0186
1618,2019-02-28,5380,0.0
1619,2019-02-28,5490,0.0
1620,2019-02-28,5830,0.0
1621,2019-02-28,5940,0.0
1622,2019-02-28,6260,0.0
1623,2019-02-28,6400,0.0386
1624,2019-02-28,6800,0.0
1625,2019-02-28,7070,0.0
1626,2019-02-28,8770,0.0
1627,2019-02-28,9150,0.0543
1628,2019-02-28,9830,0.0457
1629,2019-02-28,10120,0.0186
1630,2019-02-28,10130,0.0
1631,2019-02-28,10620,0.0457
1632,2019-02-28,10950,0.0243
1633,2019-02-28,11070,0.0386
1634,2019-02-28,11170,0.0386
1635,2019-02-28,11780,0.0
1636,2019-02-28,12330,0.0
1637,2019-02-28,12450,0.0
1638,2019-02-28,15760,0.0
1639,2019-02-28,16360,0.0
1640,2019-02-28,20150,0.0543
1641,2019-02-28,21240,0.0
1642,2019-02-28,24110,0.0
1643,2019-02-28,29780,0.0243
1644,2019-02-28,30200,0.0
1645,2019-02-28,32640,0.0
1646,2019-02-28,32830,0.0
1647,2019-02-28,33780,0.0
1648,2019-02-28,34020,0.0729
1649,2019-02-28,34220,0.0386
1650,2019-02-28,34730,0.0
1651,2019-02-28,35250,0.0386
1652,2019-02-28,36460,0.0
1653,2019-02-28,36570,0.0
1654,2019-02-28,39490,0.0614
1655,2019-02-28,47050,0.0
1656,2019-02-28,51900,0.0
1657,2019-02-28,51910,0.0
1658,2019-02-28,52690,0.08
1659,2019-02-28,55550,0.0
1660,2019-02-28,66570,0.0
1661,2019-02-28,68270,0.0
1662,2019-02-28,71050,0.0
1663,2019-02-28,78930,0.0
1664,2019-02-28,86280,0.0071
1665,2019-02-28,86790,0.0243
